created,duration,id,name,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,how_to_find_us,visibility,comment_count,rsvp_limit,rsvp_close_offset,rsvp_open_offset,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,venue.address_2,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.id,photo_album.title,photo_album.photo_count,photo_album.photo_sample,manual_attendance_count,venue.zip,venue.state,venue.phone,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required
1484865391e3,,237055481,March Meetup: Intro to Shiny,past,14901372e5,2017-03-21,18:00,1490149991e3,-18000000,0,16,https://www.meetup.com/rladies-nashville/events/237055481/,"<p>If you’ve ever wanted to make a web application for data visualization, then <a href=""https://shiny.rstudio.com/"">Shiny</a> is the thing for you! Join us to learn about how you can make your own web app using just R code, led by Hannah Weeks. We’ll discuss the basics of Shiny and where to find additional resources, and also walk through a demo app. Come learn about some tips and tricks for getting started with Shiny!</p> <p>Paid parking is available in the 2525 West End garage directly behind the building. <b>Important</b>: The conference room is on the 11th floor; elevators at 2525 are keycard access only after 6pm. Please let us know if you'll be arriving late, and we can give you contact information so someone can come downstairs to meet you.</p> ",,public,3,,,,24854918,VUMC Biostatistics Conference Room,36.14601135253906,-86.80931854248047,FALSE,"2525 West End Avenue, Suite 1100",Nashville,us,USA,,1475090435e3,R-Ladies Nashville,20493986,open,36.16999816894531,-86.779998779296875,rladies-nashville,Members,"Nashville, TN",en_US,,,,,,"",TN,,,,,,,
1494606103e3,4500000,239935025,An R + Github Journey,past,14961636e5,2017-05-30,12:00,1496170182e3,-18000000,0,13,https://www.meetup.com/rladies-nashville/events/239935025/,"<p>Join us for a GitHub journey, guided by Lucy D'Agostino McGowan! We’ll answer questions like:</p> <p>• <i>What is so great about GitHub?</i></p> <p>• <i>How can I make it work for me and my workflow?</i></p> <p>• <i>How can I show the world some of the cool things I’m working on?</i></p> <p>This will be a hands-on workshop that will give you all the tools to have a delightful time incorporating version control &amp; R (and <a href=""https://github.com/rstudio/blogdown"">blogdown</a> if you are so inclined). All levels are welcome!</p> <p>Stay 15 minutes after for a tour of the <a href=""https://www.vanderbilt.edu/thewondry/"">Wond’ry</a>, part of Vanderbilt's new engineering facility! Parking is available in the 25th Avenue garage directly across Highland Avenue; see the Wond'ry page for more information. The building is also a &lt;10-minute walk from both the 2525 West End and VUMC areas.</p> ",,public,1,,,,25237648,The Wond'ry,36.14297103881836,-86.80572509765625,FALSE,2414 Highland Avenue,Nashville,US,USA,,1475090435e3,R-Ladies Nashville,20493986,open,36.16999816894531,-86.779998779296875,rladies-nashville,Members,"Nashville, TN",en_US,,,,,,,,,,,,,,
1501270181e3,,242098493,Working with Pipes %>% + GIS Tutorial,past,15052572e5,2017-09-12,18:00,1505306112e3,-18000000,0,21,https://www.meetup.com/rladies-nashville/events/242098493/,"<p>We're kicking off our fall sessions with not one, but two topics! <b>Mary van Valkenburg</b> will be showing us the magic of coding with the <a href=""http://r4ds.had.co.nz/pipes.html"">pipe operator</a>, and <b>Sarah Lotspeich</b> will be demoing some GIS mapping she's been working on recently. We can't wait to see you there! We'll have some light snacks... and R-Ladies stickers!</p> <p>As always, if you have ideas for future topics or speakers (including yourself!), let us know!</p> <p><b>Important:</b> The elevators up to the 11th floor are keycard-access only after 6pm. If you'll be later than that, please send a message to Jennifer or Lucy so we can make sure you get in!</p> <p><b>Parking:</b> Paid parking is available in the garage behind the building (2525 WEA garage). Some of the businesses on the bottom floor will validate for customers.</p> ","We're on the 11th floor. Elevator is keycard only after 6pm, so arrive early or let Jennifer or Lucy know you'll be late!",public,2,,,,24854918,VUMC Biostatistics Conference Room,36.14601135253906,-86.80931854248047,FALSE,"2525 West End Avenue, Suite 1100",Nashville,us,USA,,1475090435e3,R-Ladies Nashville,20493986,open,36.16999816894531,-86.779998779296875,rladies-nashville,Members,"Nashville, TN",en_US,,,,,,"",TN,,,,,,,
1505313721e3,,243331077,Introduction to purrr,past,15106176e5,2017-11-13,18:00,1510632337e3,-21600000,0,29,https://www.meetup.com/rladies-nashville/events/243331077/,"<p>When you think of purrr, do you think only of kittens? Not for long! Come hear about R-related magic with the <a href=""http://purrr.tidyverse.org/"">purrr</a> package - Jennifer Thompson will show you how you can make repetitive tasks and unwieldy data structures much less painful, and hopefully have some fun along the way.</p> <p>SPEAKING OF FUN: IT'S OUR BIRTHDAY! In honor of our one-year anniversary, we'll have light dinner and beverages, provided by our friends at the R Consortium, and a party vibe! RSVP by Friday to be counted for dinner.</p> ",Building is across from Centennial Park. Paid parking available in the garage behind the building (some businesses downstairs may validate for customers).,public,1,,,,24854918,VUMC Biostatistics Conference Room,36.14601135253906,-86.80931854248047,FALSE,"2525 West End Avenue, Suite 1100",Nashville,us,USA,,1475090435e3,R-Ladies Nashville,20493986,open,36.16999816894531,-86.779998779296875,rladies-nashville,Members,"Nashville, TN",en_US,,,,,,"",TN,,,,,,,
1486601672e3,,237565668,Kickoff + Lightning Talks!,past,14884164e5,2017-03-01,19:00,148848665e4,-21600000,0,23,https://www.meetup.com/rladies-austin/events/237565668/,"<p>Scheduled Lightning Talks:</p> <p><br/>+ <b>Using R for Healthcare Data<br/></b>Victoria Valencia, Assistant Director of Healthcare Value at Dell Medical School</p> <p><br/>+<b> Project Workflow in R (Using ProjectTemplate)<br/></b>Caitlin Hudon, Sr. Marketing Data Analyst at web.com</p> <p><br/>+ <b>Creating an R Package in One Line of Code<br/></b>Emily Bartha, Data Scientist at HomeAway</p> <p>

+ <b>Intro to ggplot2</b> <br/>Sam Somani, Data Analyst Intern at Integra</p> <p>


+ <b>ReportingTools: Publishing data.frames to HTML </b></p> <p><br/>Jessica Larson, Senior Scientist II at Asuragen, Inc.</p> <p>


** We need lightning talk presenters (for this talk and future ones)! Email the organizers if you're interested. **</p> <p>After the presentations, we'll do a networking happy hour at a nearby bar. More info to come.</p> ",,public,7,,,,25080247,Box Headquarters,0,0,FALSE,600 Congress Ave,Austin,us,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,"",TX,,,,,,,
1489019003e3,,238278905,R Studio Conference Recap Movie Night! (R-Ladies Edition),past,1491435e6,2017-04-05,18:30,1491521477e3,-18000000,0,9,https://www.meetup.com/rladies-austin/events/238278905/,"<p>We will be getting together to eat pizza and watch videos presented by R-Ladies at the recent R Studio 2017 conference. We will have time to watch about 3 videos. Please <a href=""https://www.surveymonkey.com/r/W9B8BG3"">take this 10 second survey</a> to let us know which videos you would like to watch from the following:</p> <p>


Text Mining the tidy Way – Julia Silge (22 min)</p> <p><br/>Putting square pegs in round holes: Using list-cols in your dataframe – Jenny Bryan (19 min)</p> <p><br/>Using Web APIs from R – Amanda Gadrow (23 min)</p> <p>Opinionated Analysis Development Hilary Parker (25 min)</p> <p><br/>Dynamic Shiny Interfaces – Bárbara Borges Ribeiro (23 min)</p> ",,public,3,,,,25144458,WeWork Domain,30.404970169067383,-97.72093963623047,FALSE, ,Austin,us,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,78758,TX,,,,,,,
1497496255e3,,240805807,"NASA, R-Ladies, and Austin R User Group!",past,1498923e6,2017-07-01,10:30,1498935534e3,-18000000,0,13,https://www.meetup.com/rladies-austin/events/240805807/,"<p><b>Presenter: David Meza, Chief Knowledge Architect at NASA (and R-Ladies Supporter)</b></p> <p>David has been a great supporter of R-Ladies and reached out to us before we officially launched the group to see how he could help us grow R-Ladies in Texas. We are thrilled that David is going to be making the trip from Houston to speak with us, and have invited the larger Austin R User Group to join as well.</p> <p>**</p> <p><b>Schedule</b></p> <p>10:30 - 11am -- coffee and networking</p> <p>11am - 11:15am -- presentation from R-Ladies</p> <p>11:15am - 12:45pm -- David Meza on Knowledge Architecture</p> <p>**</p> <p><b>Knowledge Architecture: Framework to extract and share knowledge.</b></p> <p>In this presentation, I will introduce a framework for organizations to extract knowledge from their data and effectively present to their end user. Examples, with code, will be demonstrated to the audience.</p> ",,public,2,,,,25335952,"Cepeda Branch, Austin Public Library",30.259124755859375,-97.708831787109375,FALSE,651 North Pleasant Valley Road,Austin,US,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,,,
1493307674e3,,239541009,Lightning talks-useful packages and learning to use R,past,15011118e5,2017-07-26,18:30,1501126451e3,-18000000,0,22,https://www.meetup.com/rladies-austin/events/239541009/,"<p>Note: This meeting was originally scheduled for June and was pushed back to accommodate our NASA Meetup.</p> <p><b>Topics for the R-Ladies July Meetup:</b></p> <p><br/>• Useful Packages</p> <p><br/>• Learning R </p> <p><br/>• useR 2017 video presentation: Statistics in Action with R: an educative platform</p> <p><br/><b>Schedule</b></p> <p>Food and drinks 6:30-7pm - Pizza and salad from Little Deli!</p> <p>Lightning talks start at 7pm followed by useR video(s)</p> <p><b>Lightning talks:</b></p> <p>Make Your Data Dance with Plotly - Spring Shi</p> <p>Tour de Tidyverse -- Caitlin Hudon</p> <p>Tableone Package - Victoria Valencia </p> <p><b>Call for Presenters</b></p> <p>Would you like to present on a package you find useful? Or on cool, fun ways to learn R? Please email the organizers and we will get you on the schedule! </p> <p><br/><b>We hope to see you on Wednesday!</b></p> ",,public,7,,,,24123697,Yodle,30.395368576049805,-97.67219543457031,FALSE,12234 N Interstate 35 Frontage Rd #100 Bldg B,Austin,us,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,"",TX,,,,,,,
1501342028e3,,242119702,ALL the Ladies in Tech Happy Hour!,past,15040494e5,2017-08-29,18:30,1504062155e3,-18000000,0,16,https://www.meetup.com/rladies-austin/events/242119702/,"<p>This is the kickoff event as we launch a quarterly mega happy hour / networking mixer with the goal of connecting women in tech, data, and code in ATX. </p> <p>Apana's is offering a Happy Hour special of $1 off beer or wine. We've reserved their back room and around 7pm, we'll do some quick introductions for all of the groups present. </p> <p>This event is cohosted with these groups:</p> <p>+ Women in Data Science<br/>+ PyLadies ATX<br/>+ Women Who Code<br/>+ ChickTech Austin</p> <p>Feel free to bring guests, but please note that we are limiting this event to those who identify as women only. </p> <p>Can't wait to see you all there!</p> ",,public,3,,,,24682955,Apana's Coffee & Beer @ the Domain,30.400697708129883,-97.7226791381836,FALSE,11501 Rock Rose #118 ,Austin,US,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,,,
1501809561e3,,242269416,R for Data Science Workshop: Exploring Data with ggplot2 + dplyr,past,1506555e6,2017-09-27,18:30,1506570997e3,-18000000,0,29,https://www.meetup.com/rladies-austin/events/242269416/,<p>This is the first meetup in a series of six workshops to work through the book R for Data Science by Hadley Wickham and Garrett Grolemund. Please bring a laptop with R Studio and R loaded up. (Let us know if you have questions or need help getting that set up.)</p> <p>We'll be covering these chapters:<br/>+ Data Visualization with gpplot2<br/>+ Data Transformation with dplyr</p> <p>Agenda<br/>+ 6:30 - 7pm : Dinner and Networking<br/>+ 7 - 8:30pm : Workshop</p> ,,public,11,,,,25512894,WeWork University Park,30.29123306274414,-97.72267150878906,FALSE,3300 North Interstate Highway 35,Austin,US,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,,,
1506454246e3,10800000,243686937,Boo! Making GitHub Less Scary ,past,1507851e6,2017-10-12,18:30,1507898981e3,-18000000,0,14,https://www.meetup.com/rladies-austin/events/243686937/,"<p>R-Ladies Austin is co-hosting this event with Women in Data Science ATX.</p> <p>GitHub is used by many teams for version control, collaboration on code, documentation, and so much else. But what happens when your files won't merge? How do pull requests work? There's no need to burn it to the ground and start again!</p> <p><img src=""https://secure.meetupstatic.com/photos/event/b/8/8/d/600_464867245.jpeg"" /></p> <p>


This workshop with give you a chance to get a little more comfortable with many of the thing Git and GitHub can do and make the whole process less scary.</p> <p>Agenda </p> <p>6:30 - 7:15 Dinner/Networking </p> <p>7:15 - 9:30 Presentations/Work in groups</p> ",,public,4,,,,25515464,HomeAway,30.404705047607422,-97.721527099609375,FALSE,11800 Domain Boulevard,Austin,US,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,,,
1501809732e3,,242269470,R for Data Science Workshop: Exploratory Data Analysis and Workflow,past,1509579e6,2017-11-01,18:30,1509593464e3,-18000000,0,23,https://www.meetup.com/rladies-austin/events/242269470/,"<p>This is the second meetup in a series of six workshops to work through the book R for Data Science by Hadley Wickham and Garrett Grolemund. Please bring a laptop with R Studio and R loaded up. (Let us know if you have questions or need help getting that set up.)</p> <p>R4DS free online copy: <a href=""http://r4ds.had.co.nz/"" class=""linkified"">http://r4ds.had.co.nz/</a> </p> <p>We'll be covering these topics:<br/>+ Exploratory Data Analysis<br/>+ Workflow: Basics, Scripts, and Projects</p> <p>This includes chapters 4 and 6-8 of R4DS. We expect that you have at least skimmed these chapters before the workshop. We will go over the content of the chapters and then work through some exercises. Hope to see you there!</p> <p>Agenda<br/>+ 6:30 - 7pm : Dinner and Networking<br/>+ 7 - 8:30pm : Workshop</p> ",,public,10,,,,24123697,Yodle,30.395368576049805,-97.67219543457031,FALSE,12234 N Interstate 35 Frontage Rd #100 Bldg B,Austin,us,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,"",TX,,,,,,,
1501958653e3,,242315060,Book Club: Dear Data,past,15101874e5,2017-11-08,18:30,1510203765e3,-21600000,0,16,https://www.meetup.com/rladies-austin/events/242315060/,"<p>Hello R-Ladies! </p> <p>We would like to start a book club series and we are starting with <b><a href=""http://www.dear-data.com/theproject"">Dear Data</a></b>, a book about how two women (Giorgia Lupi &amp; Stefanie Posavec) shared data visualization and collection ideas over one year through post cards.The book is largely images of their post cards back and forth with some text interludes. </p> <p>The book is beautiful and would be a great addition to your library! You can also check it out from the local Austin library or you can view it as an e-book through the library, both free with your library card! </p> <p>Search for ""Dear Data"" here on the library website: <a href=""https://austin.bibliocommons.com/search"" class=""linkified"">https://austin.bibliocommons.com/search</a></p> <p>Also available at BookPeople : <a href=""http://www.bookpeople.com/""><a href=""http://www.bookpeople.com/"" class=""linkified"">http://www.bookpeople.com/</a></a></p> <p>For the meetup we will: </p> <p>1) Start with chatting over coffee and/or beer</p> <p>2) Briefly summarise the book </p> <p>3) Go through discussion questions </p> <p>4) Hear your thoughts on the book!</p> <p>We will follow up as the date approaches with potential discussion questions.</p> <p>Hope to see you there!</p> ",,public,3,,,,24346740,Thunderbird Coffee,30.33079719543457,-97.73198699951172,FALSE,1401 Koenig Ln. ,Austin,us,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,28303194,Book Club: Dear Data,3,,,"",TX,,,,,,,
1501809982e3,,242269542,R for Data Science Workshop: Data Wrangling in the Tidyverse,past,15120018e5,2017-11-29,18:30,1512015849e3,-21600000,0,21,https://www.meetup.com/rladies-austin/events/242269542/,<p>This is the third meetup in a series of six workshops to work through the book R for Data Science by Hadley Wickham and Garrett Grolemund. Please bring a laptop with R Studio and R loaded up. (Let us know if you have questions or need help getting that set up.)</p> <p>We'll be covering these chapters:<br/>+ Tibbles with tibble<br/>+ Data Import with readr<br/>+ Tidy data with tidyr<br/>+ Relational data with dplyr<br/>+ Strings with stringr<br/>+ Factors with forcats<br/>+ Dates and Times with lubridate</p> <p>Agenda<br/>+ 6:30 - 7pm : Dinner and Networking<br/>+ 7 - 8:30pm : Workshop</p> ,,public,3,,,,25614075,Web.com,30.397998809814453,-97.67334747314453,FALSE,12234 North Interstate 35 Frontage Road,Austin,US,USA,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,,,
1484843169e3,10800000,237046275,We're having an R-ladies #LdnOnt meet-and-greet.,past,14854752e5,2017-01-26,19:00,148548778e4,-18000000,0,6,https://www.meetup.com/rladies-ldnont/events/237046275/,<p>A social event to kick off R-ladies here in London! It is a low pressure event to meet each other and establish goals/ideals of this chapter over drinks.</p> ,,public,0,,,,24857461,Anderson Craft Ales,42.99810791015625,-81.21778869628906,FALSE,1030 Elias Street,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1487783959e3,7200000,237906159,"Come join our kick-off R-Ladies #LdnOnt event, featuring an R-Markdown tutorial!",past,14886612e5,2017-03-04,16:00,1488669365e3,-18000000,0,7,https://www.meetup.com/rladies-ldnont/events/237906159/,"<p><b>R-Ladies #LdnOnt Kick-Off Event!</b></p> <p>Come join us at our first R-Ladies #LdnOnt event! This event will feature a tutorial on <b><a href=""http://rmarkdown.rstudio.com/"">RMarkdown</a></b><a href=""http://rmarkdown.rstudio.com/"">&lt;/a&gt;, led by Cortney Hanna (PhD candidate in HRS). All experience levels welcome to attend!</p> <p>Our kick-off event will be held on March 4, which coincides with &lt;a href=""http://opendataday.org/#what""&gt;Open Data Day</a> - an annual celebration of open data all over the world. Drinks downtown at Milos' will follow the event for those interested.</p> <p><b>When</b>: Saturday, March 4 @ 4 - 6pm</p> <p><b>Where</b>: <a href=""https://goo.gl/maps/zcTHDikkJKH2"">Health Sciences Building (room 11), Western University</a></p> <p><b>What</b>: Kick-off event of R-Ladies, London, Ontario Chapter</p> <p><i>Tentative schedule:</i></p> <p>4:00-4:15: Welcome &amp; intro to the group</p> <p>4:15-5:00: Tutorial on RMarkdown, a phenomenally useful tool in R that allows you to generate sharable reports from your data</p> <p>5:00-5:15: Scrum session! Group members introduce themselves and state any learning goals/projects they have related to R. </p> <p>5:15-6:00: Informal co-working time for attendees to tinker with their new skills, ask questions, and network.</p> <p>6:00 +: Drinks downtown @ Milos' for all those who are interested!</p> <p><b>What to bring:</b></p> <p>Laptop with <a href=""https://www.r-project.org/"">R</a> &amp; <a href=""https://www.rstudio.com/products/rstudio/download/"">R Studio</a> installed</p> <p>


Get excited! Looking forward to seeing you all there!</p> ","On Western campus near the gym (located on Huron Drive, south of Lambton Drive):  https://goo.gl/maps/zcTHDikkJKH2",public,2,,,,25070023,Health Sciences Building (room 11),43.00537109375,-81.27300262451172,FALSE,"University of Western Ontario Faculty of Health Science, 1151 Richmond St, London, ON N6A 5B9",London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1490366028e3,,238674300,Data Visualization and Graphics!,past,14912496e5,2017-04-03,16:00,1491264689e3,-14400000,0,16,https://www.meetup.com/rladies-ldnont/events/238674300/,"<p>We are super stoked to have Sinthiya Thavam, who will be presenting on data visualization and creating graphics in R! Come with your laptop (with<b> <a href=""https://www.r-project.org/"">R</a></b> and<a href=""https://www.rstudio.com/""><b>R Studio</b> </a>installed). Drinks at the Grad Club to follow!</p> <p><i><b>Tentative schedule:</b></i></p> <p><i>4:00-4:15 Welcome intro and sign-up for DataCamp</i></p> <p><i>4:15-5:00 Sinthiya's tutorial on ggplot and ggplot2, a plotting system for R based on the grammar of graphics. It is built for making professional looking plots quickly with minimal code.</i></p> <p><i>5:00-5:15 Monthly check-in, members can introduce themselves and discuss any current R learning goals and projects.</i></p> <p><i>5:15-5:45 DataCamp - Data visualization, practice together</i></p> <p><i>5:45-6:00+ Wrap up and head to Grad club for drinks!</i></p> <p><b>Getting there: </b>North Campus Building is tucked away on Perth Drive, just north of University Drive near the bridge on UWO campus. If you're coming from Richmond Street to the University, you take a right on Perth just after crossing the bridge on University Drive. North Campus Building is not too far up. There is a pay parking lot just a bit further up (entrance on the left side of Perth). Free parking is also available after 4:00 at Elborn College, which is a bit of a hike (20 minute walk?), but any of the University buses will also get you pretty close (get off at Middlesex/Perth Drive and walk about 4 minutes.</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/5/f/3/d/600_459384381.jpeg"" /></p> ",https://goo.gl/maps/JBBNRo719D22,public,3,,,,25129435,"North Campus Building (NCB), Room 293",0,0,FALSE,"Perth Drive, just north of University Drive",London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1492622215e3,7200000,239330881,Intro to R & Github,past,1493667e6,2017-05-01,15:30,1493675914e3,-14400000,0,8,https://www.meetup.com/rladies-ldnont/events/239330881/,"<p>Hello again!</p> <p>We are incredibly excited to now be able to host our meet ups at <b><a href=""http://www.unlondon.ca/"">UnLondon's</a> </b>community building downtown, which provides us a more accessible space beyond the walls of the university, as well as access to their awesome community. Our next meet up will be there on <b>May 1st from 3:30 to 5:30 pm</b>. </p> <p>We have <i>two </i>topics to present to you this time, led by <i>two </i>awesomewomen:</p> <p><b>1) Intro to R: </b>Rachael Smyth will be walking us through some basic introductory material in R and best practices of writing your R scripts.</p> <p><b>2) Intro to version control with GitHub: </b>Pauline Barmby will then demonstrate the ins and outs of version control using <a href=""https://github.com/"">GitHub</a>, which can be an incredibly useful way of keeping track of changes you make to your scripts (or other documents).</p> <p>We'll head out for beers somewhere nearby after we've wrapped up (potentially Milo's? TBD!).</p> <p>Please <b>RSVP</b> if you plan on attending so we have an idea of how many to expect. </p> <p>See you all soon! Feel free to post on the discussion board if you have any questions!</p> ","We'll be upstairs in the UnLondon building, corner of King and Clarence. Paid street parking is available, and it's easily accessible by bus (2,102,9,6,106...).",public,1,,,,25151593,UnLondon,42.98293685913086,-81.24723815917969,FALSE,211 King St,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1494436718e3,7200000,239880563,2D and 3D Graphics in R!,past,14963472e5,2017-06-01,16:00,1496356514e3,-14400000,0,10,https://www.meetup.com/rladies-ldnont/events/239880563/,"<p><b>Olivia Daub</b> will be presenting some fun tricks you'll need to know in order to make awesome 3D graphics in R! The session will begin with an review/overview of more basic plots in ggplot, then get into more advanced plots. </p> <p><b><i>What do I need to bring? </i></b></p> <p>• Ensure you have an updated version of <a href=""https://www.xquartz.org/""><b>XQuartz</b></a> downloaded (you'll need this for the R packages used to generate the 3D plots)</p> <p>• <b>Install the following R packages</b> by running this code in your R console: </p> <p>• install.packages(c(""car"",""psych"",""scatterplot3d"",""Rcmdr"",""rgl"",""gvlma""))</p> <p>As usual, we'll make our way to a nearby pub for some beer and food after the session.</p> <p>See you then!</p> ","UnLondon is located in the old Novack's building: Look for the blue NOVACK'S sign out front, go in the front door, turn left and head up the stairs!",public,0,,,,25151593,UnLondon,42.98293685913086,-81.24723815917969,FALSE,211 King St,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1497451287e3,,240786093,Data manipulation & multivariate analyses!,past,14979024e5,2017-06-19,16:00,1497916147e3,-14400000,0,8,https://www.meetup.com/rladies-ldnont/events/240786093/,"<p>R-Ladies of London! We are excited to announce our next R-Ladies meet up happening this coming <b>Monday, June 19</b>, hosted by <b>Monica Granados</b>. Monica will be presenting a workshop on data manipulation and multivariate analyses in R. We are SUPER stoked to have her on board as a featured R-Lady, as she brings a wealth of experience and enthusiasm to the table. </p> <p>Check her out!</p> <p><a href=""http://descienceblog.tumblr.com/"">Website</a> | <a href=""https://twitter.com/Monsauce"">Twitter</a> | <a href=""http://qcbs.ca/wiki/r"">Previous R Workshops</a></p> <p>As usual, we'll be meeting in the upstairs space at UnLondon from 4 to 6, and will be headed for beers (probably Milos) afterwards. All are welcome to join! </p> <p>For this meet up, make sure to have the following installed if you don't already:</p> <p>• <a href=""https://cran.r-project.org/mirrors.html"">R</a></p> <p>• <a href=""https://www.rstudio.com/products/rstudio/download/"">RStudio</a></p> <p>• RMarkdown by entering the following into your console: install.packages(""rmarkdown"") </p> <p><br/>• <a href=""https://tug.org/mactex/mactex-download.html"">MacTex</a> (for Mac users to render PDFs)</p> <p>See you then!</p> ","UnLondon is located in the old Novack's building: Look for the blue NOVACK'S sign out front, go in the front door, turn left and head up the stairs!",public,2,,,,25151593,UnLondon,42.98293685913086,-81.24723815917969,FALSE,211 King St,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1497966762e3,,240935204,Co-work drop in session at the London Public Library!,past,14980824e5,2017-06-21,18:00,149809679e4,-14400000,0,3,https://www.meetup.com/rladies-ldnont/events/240935204/,"<p>We have been striving to find a way to not only host official events, but also schedule casual co-work drop-in times. We have partnered with the London Public Library to provide regular evening workspace. Come with your work (it can be R-specific or not!) and settle in to plow through a couple hours of focused work time in the company of other R-Ladies. This is our first co-working session and will be the last for the summer, but we are looking to hold more in the fall. While we won't provide specific tutoring sessions at this point, if you do have questions this setting will also provide opportunity to ask others and brainstorm as a group.</p> <p>Hope to see you there!</p> ",We will be in the King Room of the central branch of the London Public Library (ask the desk at the desk on the 2nd floor!),public,0,,,,19794792,London Public Library,42.98440170288086,-81.24620056152344,FALSE,251 Dundas St. ,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
1498087413e3,7200000,240976289,SPSS to R,past,14994468e5,2017-07-07,13:00,1499456058e3,-14400000,0,8,https://www.meetup.com/rladies-ldnont/events/240976289/,"<p>Do you want an open source route to statistical methodology? Are you wanting to make the switch from SPSS to R? Join R-ladies #LdnOnt on <b>Friday July 7</b> from <b>1-3</b>!!</p> <p>We are super excited to feature R-lady, <b>Daryn Cushnie-Sparrow</b> as she walks us through the SPSS ---&gt; R switch. Daryn has made the switch for her own research in the Speech and Language field. </p> <p>For this meet up, make sure to have the following installed if you don't already:</p> <p>• R</p> <p>• <a href=""https://www.rstudio.com/products/rstudio/download/"">RStudio</a></p> <p>• <a href=""http://rmarkdown.rstudio.com"">RMarkdown</a> by entering the following into your console: install.packages(""rmarkdown"")  </p> <p>• <a href=""https://cran.r-project.org/web/packages/packrat/index.html"">Packrat</a> - install.packages(""packrat"")</p> <p>Head upstairs to 121 Studios of UnLondon for the tutorial and afterwards we'll try to find a patio!</p> <p><br/>See you then!</p> ",,public,3,,,,25151593,UnLondon,42.98293685913086,-81.24723815917969,FALSE,211 King St,London,ca,Canada,,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,,,,,"",ON,,,,,,,
