member.id,created,updated,member.event_context.host,event.yes_rsvp_count,event.id,group.name,member_rsvps
220839041,1486364751e3,1486364751e3,FALSE,102,237490455,R-Ladies Melbourne,99
13466744,1486439406e3,1486439406e3,FALSE,102,237490455,R-Ladies Melbourne,99
212144532,1486893688e3,1486893688e3,TRUE,102,237490455,R-Ladies Melbourne,99
93225072,1487294885e3,14874865e5,FALSE,102,237490455,R-Ladies Melbourne,99
134703262,148754616e4,148754616e4,FALSE,102,237490455,R-Ladies Melbourne,99
188354006,1486365419e3,1486365419e3,FALSE,102,237490455,R-Ladies Melbourne,99
189410415,1486368583e3,1486368583e3,FALSE,102,237490455,R-Ladies Melbourne,99
217827899,1487286612e3,14874865e5,FALSE,102,237490455,R-Ladies Melbourne,99
222069658,1487142168e3,14874865e5,FALSE,102,237490455,R-Ladies Melbourne,99
222355657,1487545901e3,1487545901e3,FALSE,102,237490455,R-Ladies Melbourne,99
221803979,1487164445e3,14874865e5,FALSE,102,237490455,R-Ladies Melbourne,99
194502984,1487497324e3,1487497324e3,FALSE,102,237490455,R-Ladies Melbourne,99
197853114,1487114949e3,1487114949e3,FALSE,19,237509359,R-Ladies Melbourne,19
199345919,1486423114e3,1486423114e3,TRUE,19,237509359,R-Ladies Melbourne,19
192801751,1486936093e3,1486936093e3,FALSE,19,237509359,R-Ladies Melbourne,19
214792990,1488416798e3,1488416798e3,FALSE,19,237509359,R-Ladies Melbourne,19
182486679,1486459413e3,1486459413e3,FALSE,19,237509359,R-Ladies Melbourne,19
222372190,1488144522e3,1488144522e3,FALSE,19,237509359,R-Ladies Melbourne,19
80280332,1486437697e3,1486437697e3,FALSE,19,237509359,R-Ladies Melbourne,19
198117110,1488344132e3,1488344132e3,FALSE,19,237509359,R-Ladies Melbourne,19
189534010,1486438927e3,1486438927e3,FALSE,19,237509359,R-Ladies Melbourne,19
217727369,1487631861e3,1487631861e3,FALSE,19,237509359,R-Ladies Melbourne,19
145274172,1486430189e3,1486437689e3,FALSE,19,237509359,R-Ladies Melbourne,19
108384182,1486492503e3,1486492503e3,FALSE,19,237509359,R-Ladies Melbourne,19
187497978,1486432322e3,1486437689e3,FALSE,19,237509359,R-Ladies Melbourne,19
222684167,1487997239e3,1487997239e3,FALSE,19,237509359,R-Ladies Melbourne,19
39156702,1486774996e3,1486774996e3,FALSE,19,237509359,R-Ladies Melbourne,19
182722988,1486428967e3,1486437689e3,FALSE,19,237509359,R-Ladies Melbourne,19
121333022,1487468846e3,1487468846e3,FALSE,19,237509359,R-Ladies Melbourne,19
13466744,1486439686e3,1486439686e3,FALSE,19,237509359,R-Ladies Melbourne,19
213826438,1486774762e3,1486774762e3,FALSE,19,237509359,R-Ladies Melbourne,19
124335162,1488776158e3,1488776158e3,FALSE,7,238200249,R-Ladies Melbourne,7
80280332,1488767751e3,1488767751e3,TRUE,7,238200249,R-Ladies Melbourne,7
65108392,1488799249e3,1488799249e3,FALSE,7,238200249,R-Ladies Melbourne,7
185796801,1488769513e3,1488769513e3,FALSE,7,238200249,R-Ladies Melbourne,7
157164682,1488843192e3,1488843192e3,FALSE,7,238200249,R-Ladies Melbourne,7
13466744,1488915742e3,1488915742e3,FALSE,7,238200249,R-Ladies Melbourne,7
221803979,1488768758e3,1488768758e3,FALSE,7,238200249,R-Ladies Melbourne,7
222563020,1488856559e3,1488856559e3,FALSE,19,238209626,R-Ladies Melbourne,16
11886597,1488877907e3,1488877907e3,FALSE,19,238209626,R-Ladies Melbourne,16
182486679,1488883077e3,1488883077e3,FALSE,19,238209626,R-Ladies Melbourne,16
80280332,1488801285e3,1488801285e3,FALSE,19,238209626,R-Ladies Melbourne,16
119997092,1489457025e3,1489457025e3,FALSE,19,238209626,R-Ladies Melbourne,16
191158085,1489472921e3,1489472921e3,FALSE,19,238209626,R-Ladies Melbourne,16
214302568,1489464061e3,1489464064e3,FALSE,19,238209626,R-Ladies Melbourne,16
204749627,1489052986e3,1489052986e3,FALSE,19,238209626,R-Ladies Melbourne,16
185671538,1488821092e3,1488821092e3,FALSE,19,238209626,R-Ladies Melbourne,16
168412302,1489102632e3,1489102632e3,FALSE,19,238209626,R-Ladies Melbourne,16
201606573,1489274872e3,1489274872e3,FALSE,19,238209626,R-Ladies Melbourne,16
182722988,1489059036e3,1489059036e3,FALSE,19,238209626,R-Ladies Melbourne,16
193579336,1489541636e3,1489541636e3,FALSE,19,238209626,R-Ladies Melbourne,16
121333022,1488800331e3,1488800331e3,TRUE,19,238209626,R-Ladies Melbourne,16
185562593,1489524465e3,1489524465e3,FALSE,19,238209626,R-Ladies Melbourne,16
28719992,148891904e4,148891904e4,FALSE,19,238209626,R-Ladies Melbourne,16
210333554,1489098408e3,1489098408e3,FALSE,70,238178118,R-Ladies Melbourne,65
14186305,1488677507e3,1488677507e3,FALSE,70,238178118,R-Ladies Melbourne,65
182398362,1490854732e3,1490854732e3,FALSE,70,238178118,R-Ladies Melbourne,65
204637073,1489042515e3,1489042515e3,FALSE,70,238178118,R-Ladies Melbourne,65
117825112,1488756117e3,1488756117e3,FALSE,70,238178118,R-Ladies Melbourne,65
194831581,1490354256e3,1490354256e3,FALSE,70,238178118,R-Ladies Melbourne,65
205454549,1490697146e3,1490697146e3,FALSE,70,238178118,R-Ladies Melbourne,65
199345919,1488677508e3,1488677508e3,FALSE,70,238178118,R-Ladies Melbourne,65
213023213,1489697763e3,1489697763e3,FALSE,70,238178118,R-Ladies Melbourne,65
195481488,149075252e4,149075252e4,FALSE,70,238178118,R-Ladies Melbourne,65
187463457,1489109754e3,1489109754e3,FALSE,70,238178118,R-Ladies Melbourne,65
214494489,1490849219e3,1490849219e3,FALSE,70,238178118,R-Ladies Melbourne,65
213726755,1489372973e3,1489372978e3,FALSE,70,238178118,R-Ladies Melbourne,65
4078351,148871634e4,148871634e4,FALSE,70,238178118,R-Ladies Melbourne,65
193975713,1490609938e3,1490609938e3,FALSE,70,238178118,R-Ladies Melbourne,65
216766427,1488842487e3,1488842487e3,FALSE,70,238178118,R-Ladies Melbourne,65
214612988,1490759788e3,1490759788e3,FALSE,70,238178118,R-Ladies Melbourne,65
215076715,1489029627e3,1489029627e3,FALSE,70,238178118,R-Ladies Melbourne,65
210541738,1488767231e3,1488767231e3,FALSE,70,238178118,R-Ladies Melbourne,65
219298991,1490351397e3,1490351397e3,FALSE,70,238178118,R-Ladies Melbourne,65
203261094,1490010208e3,1490010208e3,FALSE,70,238178118,R-Ladies Melbourne,65
80280332,1488677507e3,1488677507e3,TRUE,70,238178118,R-Ladies Melbourne,65
119997092,1488715131e3,1488715131e3,FALSE,70,238178118,R-Ladies Melbourne,65
65108392,149075437e4,149075437e4,FALSE,70,238178118,R-Ladies Melbourne,65
137053142,1488774779e3,1488774779e3,FALSE,70,238178118,R-Ladies Melbourne,65
207620140,1489383867e3,1489383867e3,FALSE,70,238178118,R-Ladies Melbourne,65
194585216,1490433269e3,1490433269e3,FALSE,70,238178118,R-Ladies Melbourne,65
197888950,1488761888e3,1488761888e3,FALSE,70,238178118,R-Ladies Melbourne,65
203837370,1490304252e3,1490304252e3,FALSE,70,238178118,R-Ladies Melbourne,65
220314234,1490775765e3,1490775765e3,FALSE,70,238178118,R-Ladies Melbourne,65
37397172,1489807365e3,1489807365e3,FALSE,70,238178118,R-Ladies Melbourne,65
146165942,1489531985e3,1489531985e3,FALSE,70,238178118,R-Ladies Melbourne,65
224602570,1490835106e3,1490835106e3,FALSE,70,238178118,R-Ladies Melbourne,65
198117110,1488689462e3,1488689462e3,FALSE,70,238178118,R-Ladies Melbourne,65
217781044,149075397e4,149075397e4,FALSE,70,238178118,R-Ladies Melbourne,65
44805632,1488711219e3,1488711219e3,FALSE,70,238178118,R-Ladies Melbourne,65
194167698,1488686784e3,1488686789e3,FALSE,70,238178118,R-Ladies Melbourne,65
214896465,1490317943e3,1490317943e3,FALSE,70,238178118,R-Ladies Melbourne,65
145274172,1488752076e3,1488752076e3,FALSE,70,238178118,R-Ladies Melbourne,65
197230927,1490319459e3,1490319459e3,FALSE,70,238178118,R-Ladies Melbourne,65
125063062,1490334653e3,1490334653e3,FALSE,70,238178118,R-Ladies Melbourne,65
204749627,1490432614e3,1490432614e3,FALSE,70,238178118,R-Ladies Melbourne,65
10637138,1488684252e3,1488684252e3,FALSE,70,238178118,R-Ladies Melbourne,65
154658912,1489962171e3,1489962171e3,FALSE,70,238178118,R-Ladies Melbourne,65
201606573,1488689244e3,1488689244e3,FALSE,70,238178118,R-Ladies Melbourne,65
182722988,1488677507e3,1488677507e3,FALSE,70,238178118,R-Ladies Melbourne,65
157164682,1488721851e3,1488721851e3,FALSE,70,238178118,R-Ladies Melbourne,65
14481251,1489742948e3,1489742948e3,FALSE,70,238178118,R-Ladies Melbourne,65
210576825,1488688705e3,1488688705e3,FALSE,70,238178118,R-Ladies Melbourne,65
196587244,1488677507e3,1488677507e3,FALSE,70,238178118,R-Ladies Melbourne,65
121333022,1488677507e3,1488677507e3,FALSE,70,238178118,R-Ladies Melbourne,65
178506162,1488688016e3,1488688016e3,FALSE,70,238178118,R-Ladies Melbourne,65
223727638,1489472364e3,1489472371e3,FALSE,70,238178118,R-Ladies Melbourne,65
220839041,1488687394e3,1488687394e3,FALSE,70,238178118,R-Ladies Melbourne,65
194746064,1490502793e3,1490502793e3,FALSE,70,238178118,R-Ladies Melbourne,65
212144532,1488677507e3,1488677507e3,FALSE,70,238178118,R-Ladies Melbourne,65
43180212,1490838389e3,1490838389e3,FALSE,70,238178118,R-Ladies Melbourne,65
93225072,149057348e4,149057348e4,FALSE,70,238178118,R-Ladies Melbourne,65
224328257,1490304534e3,1490304534e3,FALSE,70,238178118,R-Ladies Melbourne,65
208867877,1490219773e3,1490219773e3,FALSE,70,238178118,R-Ladies Melbourne,65
146057072,1488718345e3,1488718345e3,FALSE,70,238178118,R-Ladies Melbourne,65
189127929,1490481992e3,1490481992e3,FALSE,70,238178118,R-Ladies Melbourne,65
217827899,1488689913e3,1488689913e3,FALSE,70,238178118,R-Ladies Melbourne,65
28719992,1489705652e3,1489705652e3,FALSE,70,238178118,R-Ladies Melbourne,65
194502984,1489599605e3,1489599605e3,FALSE,70,238178118,R-Ladies Melbourne,65
204637073,1492943368e3,1492943368e3,FALSE,51,239423419,R-Ladies Melbourne,51
199345919,1493122549e3,1493122549e3,FALSE,51,239423419,R-Ladies Melbourne,51
214833239,1493104614e3,1493104614e3,FALSE,51,239423419,R-Ladies Melbourne,51
194040343,1493172651e3,1493172651e3,FALSE,51,239423419,R-Ladies Melbourne,51
49223672,1492931056e3,1492931056e3,FALSE,51,239423419,R-Ladies Melbourne,51
214792990,1492991958e3,1492991958e3,FALSE,51,239423419,R-Ladies Melbourne,51
124335162,1492994364e3,1492994364e3,FALSE,51,239423419,R-Ladies Melbourne,51
16666591,1493018665e3,1493018665e3,FALSE,51,239423419,R-Ladies Melbourne,51
215076715,1493375116e3,1493375116e3,FALSE,51,239423419,R-Ladies Melbourne,51
203261094,1493258238e3,1493258238e3,FALSE,51,239423419,R-Ladies Melbourne,51
80280332,1492927811e3,1492927811e3,TRUE,51,239423419,R-Ladies Melbourne,51
65170582,1493354648e3,1493354648e3,FALSE,51,239423419,R-Ladies Melbourne,51
65108392,1493786515e3,1493786515e3,FALSE,51,239423419,R-Ladies Melbourne,51
137053142,1492929734e3,1492929734e3,FALSE,51,239423419,R-Ladies Melbourne,51
91461392,1492991829e3,1492991829e3,FALSE,51,239423419,R-Ladies Melbourne,51
207620140,1493377723e3,1493377723e3,FALSE,51,239423419,R-Ladies Melbourne,51
194585216,1492942677e3,1492942677e3,FALSE,51,239423419,R-Ladies Melbourne,51
177324062,1493645456e3,1493645456e3,FALSE,51,239423419,R-Ladies Melbourne,51
225972533,1493375289e3,1493375289e3,FALSE,51,239423419,R-Ladies Melbourne,51
175120772,1492937307e3,1492937307e3,FALSE,51,239423419,R-Ladies Melbourne,51
10410179,1493006171e3,1493006171e3,FALSE,51,239423419,R-Ladies Melbourne,51
147298222,1492934158e3,1492934158e3,FALSE,51,239423419,R-Ladies Melbourne,51
203837370,1493297627e3,1493297627e3,FALSE,51,239423419,R-Ladies Melbourne,51
37397172,1493018169e3,1493018169e3,FALSE,51,239423419,R-Ladies Melbourne,51
146165942,1493387401e3,1493387401e3,FALSE,51,239423419,R-Ladies Melbourne,51
198117110,1493601815e3,1493601815e3,FALSE,51,239423419,R-Ladies Melbourne,51
132212532,1493189814e3,1493189814e3,FALSE,51,239423419,R-Ladies Melbourne,51
92145662,1493255691e3,1493255691e3,FALSE,51,239423419,R-Ladies Melbourne,51
226465497,1493251114e3,1493251114e3,FALSE,51,239423419,R-Ladies Melbourne,51
226269979,1493000038e3,1493000038e3,FALSE,51,239423419,R-Ladies Melbourne,51
217727369,1493692703e3,1493692703e3,FALSE,51,239423419,R-Ladies Melbourne,51
145480292,1493527563e3,1493527563e3,FALSE,51,239423419,R-Ladies Melbourne,51
186760411,1492954256e3,1492954256e3,FALSE,51,239423419,R-Ladies Melbourne,51
204749627,1493293363e3,1493293363e3,FALSE,51,239423419,R-Ladies Melbourne,51
10637138,1492940836e3,1492940836e3,FALSE,51,239423419,R-Ladies Melbourne,51
185671538,1493799475e3,1493799475e3,FALSE,51,239423419,R-Ladies Melbourne,51
223854897,1493428703e3,1493428703e3,FALSE,51,239423419,R-Ladies Melbourne,51
154658912,1493430319e3,1493430319e3,FALSE,51,239423419,R-Ladies Melbourne,51
212517597,1493007846e3,1493007846e3,FALSE,51,239423419,R-Ladies Melbourne,51
212506378,1493857566e3,1493857566e3,FALSE,51,239423419,R-Ladies Melbourne,51
182722988,1493161782e3,1493161782e3,FALSE,51,239423419,R-Ladies Melbourne,51
178506162,1492987967e3,1492987967e3,FALSE,51,239423419,R-Ladies Melbourne,51
222922144,1493179051e3,1493179051e3,FALSE,51,239423419,R-Ladies Melbourne,51
13466744,1492931911e3,1492931911e3,FALSE,51,239423419,R-Ladies Melbourne,51
212144532,149292781e4,149292781e4,TRUE,51,239423419,R-Ladies Melbourne,51
208087351,1492995563e3,1492995563e3,FALSE,51,239423419,R-Ladies Melbourne,51
214835138,1493000718e3,1493000718e3,FALSE,51,239423419,R-Ladies Melbourne,51
185562593,1493005797e3,1493005797e3,FALSE,51,239423419,R-Ladies Melbourne,51
199336042,14929996e5,14929996e5,FALSE,51,239423419,R-Ladies Melbourne,51
221803979,1492930488e3,1492930488e3,FALSE,51,239423419,R-Ladies Melbourne,51
216434504,1493612949e3,1493612949e3,FALSE,51,239423419,R-Ladies Melbourne,51
193977956,1495266226e3,1495266226e3,FALSE,55,239791772,R-Ladies Melbourne,51
218844672,1494141783e3,1494141783e3,FALSE,55,239791772,R-Ladies Melbourne,51
204637073,1494127271e3,1494127271e3,FALSE,55,239791772,R-Ladies Melbourne,51
204631638,1494830157e3,1494830157e3,FALSE,55,239791772,R-Ladies Melbourne,51
43331012,1494136697e3,1494136697e3,FALSE,55,239791772,R-Ladies Melbourne,51
117825112,1494233321e3,1494233321e3,FALSE,55,239791772,R-Ladies Melbourne,51
205454549,1495160802e3,1495160802e3,FALSE,55,239791772,R-Ladies Melbourne,51
199345919,1494125922e3,1494125922e3,TRUE,55,239791772,R-Ladies Melbourne,51
213023213,1494128041e3,1495437845e3,FALSE,55,239791772,R-Ladies Melbourne,51
187463457,1494160073e3,1494160073e3,FALSE,55,239791772,R-Ladies Melbourne,51
11886597,149424636e4,149424636e4,FALSE,55,239791772,R-Ladies Melbourne,51
194040343,1494207214e3,1494207214e3,FALSE,55,239791772,R-Ladies Melbourne,51
124335162,1494997933e3,1494997933e3,FALSE,55,239791772,R-Ladies Melbourne,51
183276195,1494521826e3,1494521826e3,FALSE,55,239791772,R-Ladies Melbourne,51
205441682,149440514e4,149440514e4,FALSE,55,239791772,R-Ladies Melbourne,51
132822972,1494568172e3,1494568172e3,FALSE,55,239791772,R-Ladies Melbourne,51
105213642,1494128911e3,1494128911e3,FALSE,55,239791772,R-Ladies Melbourne,51
80280332,1494125922e3,1494125922e3,TRUE,55,239791772,R-Ladies Melbourne,51
203795611,1494217537e3,1494217537e3,FALSE,55,239791772,R-Ladies Melbourne,51
137053142,1494132592e3,1494132592e3,FALSE,55,239791772,R-Ladies Melbourne,51
194585216,1494924205e3,1494924205e3,FALSE,55,239791772,R-Ladies Melbourne,51
225972533,1494940261e3,1494940261e3,FALSE,55,239791772,R-Ladies Melbourne,51
147298222,1494159696e3,1494159696e3,FALSE,55,239791772,R-Ladies Melbourne,51
186709904,1494400461e3,1494400461e3,FALSE,55,239791772,R-Ladies Melbourne,51
203837370,1494142473e3,1494142473e3,FALSE,55,239791772,R-Ladies Melbourne,51
146165942,149414434e4,149414434e4,FALSE,55,239791772,R-Ladies Melbourne,51
198117110,149414281e4,149414281e4,FALSE,55,239791772,R-Ladies Melbourne,51
92145662,1494375376e3,1494375376e3,FALSE,55,239791772,R-Ladies Melbourne,51
200739809,1494189891e3,1494189891e3,FALSE,55,239791772,R-Ladies Melbourne,51
217781044,1494201028e3,1494201028e3,FALSE,55,239791772,R-Ladies Melbourne,51
10809260,1494407089e3,1494407089e3,FALSE,55,239791772,R-Ladies Melbourne,51
215377448,1494220761e3,1494220761e3,FALSE,55,239791772,R-Ladies Melbourne,51
217727369,1495065902e3,1495065902e3,FALSE,55,239791772,R-Ladies Melbourne,51
145480292,1495144787e3,1495144787e3,FALSE,55,239791772,R-Ladies Melbourne,51
194167698,1494126362e3,1494126362e3,FALSE,55,239791772,R-Ladies Melbourne,51
218073343,1494159802e3,1494159802e3,FALSE,55,239791772,R-Ladies Melbourne,51
22305751,1494962421e3,1494962421e3,FALSE,55,239791772,R-Ladies Melbourne,51
197230927,1494127649e3,1494127649e3,FALSE,55,239791772,R-Ladies Melbourne,51
209846006,1495019973e3,1495019973e3,FALSE,55,239791772,R-Ladies Melbourne,51
76636652,1494924337e3,1494924337e3,FALSE,55,239791772,R-Ladies Melbourne,51
10637138,1494132582e3,1494132582e3,FALSE,55,239791772,R-Ladies Melbourne,51
185671538,1494928662e3,1494928662e3,FALSE,55,239791772,R-Ladies Melbourne,51
154658912,1494198047e3,1494198047e3,FALSE,55,239791772,R-Ladies Melbourne,51
212517597,1495411263e3,1495411263e3,FALSE,55,239791772,R-Ladies Melbourne,51
87793312,1495340545e3,1495340545e3,FALSE,55,239791772,R-Ladies Melbourne,51
217521513,1495409546e3,1495409546e3,FALSE,55,239791772,R-Ladies Melbourne,51
196587244,1494125922e3,1494125922e3,TRUE,55,239791772,R-Ladies Melbourne,51
121333022,149517741e4,149517741e4,FALSE,55,239791772,R-Ladies Melbourne,51
13466744,1494141985e3,1494141985e3,FALSE,55,239791772,R-Ladies Melbourne,51
208087351,1494389609e3,1494389609e3,FALSE,55,239791772,R-Ladies Melbourne,51
221803979,1494126361e3,1494126361e3,FALSE,55,239791772,R-Ladies Melbourne,51
80280332,1495350039e3,1495350039e3,TRUE,1,240151338,R-Ladies Melbourne,1
13502142,1496265151e3,1496265151e3,FALSE,46,240353340,R-Ladies Melbourne,41
14186305,1496027105e3,1496027105e3,TRUE,46,240353340,R-Ladies Melbourne,41
117825112,1496033889e3,1496033889e3,FALSE,46,240353340,R-Ladies Melbourne,41
222260263,149658444e4,149658444e4,FALSE,46,240353340,R-Ladies Melbourne,41
199345919,1496028044e3,1496028044e3,FALSE,46,240353340,R-Ladies Melbourne,41
182679043,1497415229e3,1497415229e3,FALSE,46,240353340,R-Ladies Melbourne,41
187463457,1496035696e3,1496035696e3,FALSE,46,240353340,R-Ladies Melbourne,41
11886597,1496028878e3,1496028878e3,FALSE,46,240353340,R-Ladies Melbourne,41
194040343,1496029825e3,1497499322e3,FALSE,46,240353340,R-Ladies Melbourne,41
204600624,1496042377e3,1496042377e3,FALSE,46,240353340,R-Ladies Melbourne,41
29101272,149723688e4,149723688e4,FALSE,46,240353340,R-Ladies Melbourne,41
186934514,149603094e4,149603094e4,FALSE,46,240353340,R-Ladies Melbourne,41
66288032,1497069068e3,1497069068e3,FALSE,46,240353340,R-Ladies Melbourne,41
124335162,1496039995e3,1496039995e3,FALSE,46,240353340,R-Ladies Melbourne,41
206112882,1497096561e3,1497096561e3,FALSE,46,240353340,R-Ladies Melbourne,41
203261094,1496110407e3,1496110407e3,FALSE,46,240353340,R-Ladies Melbourne,41
80280332,1496036296e3,1496036296e3,FALSE,46,240353340,R-Ladies Melbourne,41
137053142,1496027597e3,1496027597e3,FALSE,46,240353340,R-Ladies Melbourne,41
207620140,149672981e4,149672981e4,FALSE,46,240353340,R-Ladies Melbourne,41
226076996,149603084e4,149603084e4,FALSE,46,240353340,R-Ladies Melbourne,41
213239275,1496029368e3,1496029368e3,FALSE,46,240353340,R-Ladies Melbourne,41
146165942,1496046055e3,1496046055e3,FALSE,46,240353340,R-Ladies Melbourne,41
198117110,1496028131e3,1496028131e3,FALSE,46,240353340,R-Ladies Melbourne,41
217781044,1497002393e3,1497002393e3,FALSE,46,240353340,R-Ladies Melbourne,41
214425452,1496187808e3,1496187808e3,FALSE,46,240353340,R-Ladies Melbourne,41
217727369,1497478234e3,1497478234e3,FALSE,46,240353340,R-Ladies Melbourne,41
186760411,1497019524e3,1497019524e3,FALSE,46,240353340,R-Ladies Melbourne,41
22305751,1496877022e3,1496877022e3,FALSE,46,240353340,R-Ladies Melbourne,41
76636652,149603017e4,149603017e4,FALSE,46,240353340,R-Ladies Melbourne,41
185671538,1496191589e3,1496191589e3,FALSE,46,240353340,R-Ladies Melbourne,41
154658912,1496219919e3,1496219919e3,FALSE,46,240353340,R-Ladies Melbourne,41
13566987,1496028309e3,1496028309e3,FALSE,46,240353340,R-Ladies Melbourne,41
107711992,1496460443e3,1496460443e3,FALSE,46,240353340,R-Ladies Melbourne,41
196587244,1496035484e3,1496035484e3,FALSE,46,240353340,R-Ladies Melbourne,41
121333022,1496414489e3,1496414489e3,FALSE,46,240353340,R-Ladies Melbourne,41
157327032,1497156616e3,1497156616e3,FALSE,46,240353340,R-Ladies Melbourne,41
178506162,1497005972e3,1497005972e3,FALSE,46,240353340,R-Ladies Melbourne,41
223727638,1496200524e3,1496200524e3,FALSE,46,240353340,R-Ladies Melbourne,41
208087351,1496029488e3,1496029488e3,FALSE,46,240353340,R-Ladies Melbourne,41
189410415,1497240757e3,1497240757e3,FALSE,46,240353340,R-Ladies Melbourne,41
194502984,1496133741e3,1496133741e3,FALSE,46,240353340,R-Ladies Melbourne,41
213502834,1499061864e3,1499061864e3,FALSE,81,241263529,R-Ladies Melbourne,73
14186305,1499061432e3,1499061432e3,TRUE,81,241263529,R-Ladies Melbourne,73
72275092,1499084291e3,1499084291e3,FALSE,81,241263529,R-Ladies Melbourne,73
182398362,1499493704e3,1499493704e3,FALSE,81,241263529,R-Ladies Melbourne,73
199345919,14990615e5,14990615e5,TRUE,81,241263529,R-Ladies Melbourne,73
229119417,1499125722e3,1499125722e3,FALSE,81,241263529,R-Ladies Melbourne,73
219471913,1499646131e3,1499646131e3,FALSE,81,241263529,R-Ladies Melbourne,73
187463457,1499233965e3,1499233965e3,FALSE,81,241263529,R-Ladies Melbourne,73
11886597,1499065729e3,1499065729e3,FALSE,81,241263529,R-Ladies Melbourne,73
194040343,1499087694e3,1499087694e3,FALSE,81,241263529,R-Ladies Melbourne,73
49223672,1499066679e3,1499066679e3,FALSE,81,241263529,R-Ladies Melbourne,73
146167502,1500260284e3,1500260284e3,FALSE,81,241263529,R-Ladies Melbourne,73
213726755,1499902336e3,1499902341e3,FALSE,81,241263529,R-Ladies Melbourne,73
188880334,1499252903e3,1499252903e3,FALSE,81,241263529,R-Ladies Melbourne,73
29101272,1499263479e3,1499263479e3,FALSE,81,241263529,R-Ladies Melbourne,73
186934514,1499839389e3,1499839389e3,FALSE,81,241263529,R-Ladies Melbourne,73
205441682,1499861769e3,1499861769e3,FALSE,81,241263529,R-Ladies Melbourne,73
132822972,1499741176e3,1499741176e3,FALSE,81,241263529,R-Ladies Melbourne,73
203261094,1499158417e3,1499158417e3,FALSE,81,241263529,R-Ladies Melbourne,73
80280332,14990615e5,14990615e5,TRUE,81,241263529,R-Ladies Melbourne,73
214889664,1499062974e3,1499062974e3,FALSE,81,241263529,R-Ladies Melbourne,73
65108392,1500176126e3,1500176126e3,FALSE,81,241263529,R-Ladies Melbourne,73
137053142,1499062023e3,1499062023e3,FALSE,81,241263529,R-Ladies Melbourne,73
91461392,1499856754e3,1499856754e3,FALSE,81,241263529,R-Ladies Melbourne,73
207620140,14997804e5,14997804e5,FALSE,81,241263529,R-Ladies Melbourne,73
194585216,149911362e4,149911362e4,FALSE,81,241263529,R-Ladies Melbourne,73
231566523,1499780435e3,1499780435e3,FALSE,81,241263529,R-Ladies Melbourne,73
226076996,1499479476e3,1499479476e3,FALSE,81,241263529,R-Ladies Melbourne,73
177324062,1499068762e3,1499068762e3,FALSE,81,241263529,R-Ladies Melbourne,73
186910445,1499070016e3,1499070016e3,FALSE,81,241263529,R-Ladies Melbourne,73
228385338,1500204803e3,1500204803e3,FALSE,81,241263529,R-Ladies Melbourne,73
197216318,1499598725e3,1499598725e3,FALSE,81,241263529,R-Ladies Melbourne,73
231491444,1499670417e3,1499670417e3,FALSE,81,241263529,R-Ladies Melbourne,73
146165942,1499764843e3,1499764843e3,FALSE,81,241263529,R-Ladies Melbourne,73
231330099,1499477347e3,1499477347e3,FALSE,81,241263529,R-Ladies Melbourne,73
198117110,149911227e4,149911227e4,FALSE,81,241263529,R-Ladies Melbourne,73
214302568,1499153875e3,1499153934e3,FALSE,81,241263529,R-Ladies Melbourne,73
208922698,1499227541e3,1499227541e3,FALSE,81,241263529,R-Ladies Melbourne,73
44805632,1499090589e3,1499090589e3,FALSE,81,241263529,R-Ladies Melbourne,73
10809260,1499080201e3,1499080201e3,FALSE,81,241263529,R-Ladies Melbourne,73
215377448,1499062836e3,1499062836e3,FALSE,81,241263529,R-Ladies Melbourne,73
217727369,1499061432e3,1499061432e3,TRUE,81,241263529,R-Ladies Melbourne,73
145480292,149949211e4,149949211e4,FALSE,81,241263529,R-Ladies Melbourne,73
194167698,1499061986e3,1499061986e3,FALSE,81,241263529,R-Ladies Melbourne,73
230587313,1499348899e3,1499348899e3,FALSE,81,241263529,R-Ladies Melbourne,73
228844542,1499067181e3,1499067181e3,FALSE,81,241263529,R-Ladies Melbourne,73
231483724,1499659272e3,1499659272e3,FALSE,81,241263529,R-Ladies Melbourne,73
76636652,1499064032e3,1499064032e3,FALSE,81,241263529,R-Ladies Melbourne,73
10637138,1499238054e3,1499238054e3,FALSE,81,241263529,R-Ladies Melbourne,73
185671538,1499061725e3,1499061725e3,FALSE,81,241263529,R-Ladies Melbourne,73
111091162,1500276293e3,1500276293e3,FALSE,81,241263529,R-Ladies Melbourne,73
227720311,1499061928e3,1499061947e3,FALSE,81,241263529,R-Ladies Melbourne,73
154658912,1500207722e3,1500207722e3,FALSE,81,241263529,R-Ladies Melbourne,73
212517597,1499765276e3,1499765276e3,FALSE,81,241263529,R-Ladies Melbourne,73
185432241,1499433279e3,1499433279e3,FALSE,81,241263529,R-Ladies Melbourne,73
182722988,14990615e5,14990615e5,TRUE,81,241263529,R-Ladies Melbourne,73
230569071,1500016755e3,1500017403e3,FALSE,81,241263529,R-Ladies Melbourne,73
196587244,14990615e5,14990615e5,TRUE,81,241263529,R-Ladies Melbourne,73
231477713,1499652166e3,1499652166e3,FALSE,81,241263529,R-Ladies Melbourne,73
121333022,14990615e5,14990615e5,TRUE,81,241263529,R-Ladies Melbourne,73
217832585,1499080003e3,1499080003e3,FALSE,81,241263529,R-Ladies Melbourne,73
202771822,1499062466e3,1499062466e3,FALSE,81,241263529,R-Ladies Melbourne,73
157327032,1499309382e3,1499309382e3,FALSE,81,241263529,R-Ladies Melbourne,73
